x,t,u
0.39,1.22,-0.15074432
0.4,1.22,-0.118839025
0.41000000000000003,1.22,-0.0916067
0.42,1.22,-0.069035515
0.43,1.22,-0.05086152
0.44,1.22,-0.03664801
0.45,1.22,-0.025865555
0.46,1.22,-0.017961152
0.47000000000000003,1.22,-0.012416727
0.48,1.22,-0.008792229
0.49,1.22,-0.006754828
0.5,1.22,-0.006099021
0.51,1.22,-0.006754828
0.52,1.22,-0.008792229
0.53,1.22,-0.012416727
0.54,1.22,-0.017961152
0.55,1.22,-0.025865555
0.56,1.22,-0.03664801
0.5700000000000001,1.22,-0.05086152
0.58,1.22,-0.069035515
0.59,1.22,-0.0916067
0.6,1.22,-0.118839025
0.61,1.22,-0.15074432
0.62,1.22,-0.18701078
0.63,1.22,-0.22695404
0.64,1.22,-0.2694986
0.65,1.22,-0.31319985
0.66,1.22,-0.3563119
0.67,1.22,-0.39689627
0.68,1.22,-0.43296507
0.6900000000000001,1.22,-0.46264425
0.7000000000000001,1.22,-0.48433533
0.71,1.22,-0.49685988
0.72,1.22,-0.49956554
0.73,1.22,-0.49238056
0.74,1.22,-0.47581375
0.75,1.22,-0.45089516
0.76,1.22,-0.41907352
0.77,1.22,-0.38207832
0.78,1.22,-0.3417682
0.79,1.22,-0.29998255
0.8,1.22,-0.25841135
0.81,1.22,-0.21849577
0.8200000000000001,1.22,-0.18136479
0.8300000000000001,1.22,-0.14780976
0.84,1.22,-0.11829148
0.85,1.22,-0.09297427
0.86,1.22,-0.07177749
0.87,1.22,-0.054435853
0.88,1.22,-0.040560808
0.89,1.22,-0.029696673
0.9,1.22,-0.021366412
0.91,1.22,-0.015108525
0.92,1.22,-0.01050006
0.93,1.22,-0.007171209
0.9400000000000001,1.22,-0.004810742
0.9500000000000001,1.22,-0.0031652113
0.96,1.22,-0.00203299
0.97,1.22,-0.0012583989
0.98,1.22,-0.00072078896
0.99,1.22,-0.00032673997
1.0,1.22,0.0

0.0,1.225,0.0
0.01,1.225,-0.00041292585
0.02,1.225,-0.0009076686
0.03,1.225,-0.001575019
0.04,1.225,-0.0025268747
0.05,1.225,-0.0039032528
0.06,1.225,-0.0058840886
0.07,1.225,-0.008697495
0.08,1.225,-0.012626151
0.09,1.225,-0.018011432
0.1,1.225,-0.025251027
0.11,1.225,-0.03478939
0.12,1.225,-0.04709953
0.13,1.225,-0.06265295
0.14,1.225,-0.08187804
0.15,1.225,-0.10510906
0.16,1.225,-0.13252689
0.17,1.225,-0.16409686
0.18,1.225,-0.19951248
0.19,1.225,-0.23815049
0.2,1.225,-0.27905068
0.21,1.225,-0.3209227
0.22,1.225,-0.36219156
0.23,1.225,-0.40107828
0.24,1.225,-0.43571666
0.25,1.225,-0.46429324
0.26,1.225,-0.48520043
0.27,1.225,-0.4971826
0.28,1.225,-0.49945956
0.29,1.225,-0.49180764
0.3,1.225,-0.47459197
0.31,1.225,-0.44873688
0.32,1.225,-0.41564652
0.33,1.225,-0.37707636
0.34,1.225,-0.33497837
0.35000000000000003,1.225,-0.2913351
0.36,1.225,-0.2480059
0.37,1.225,-0.20659724
0.38,1.225,-0.16837552
0.39,1.225,-0.13422136
0.4,1.225,-0.10462756
0.41000000000000003,1.225,-0.07973592
0.42,1.225,-0.05939698
0.43,1.225,-0.043246936
0.44,1.225,-0.030786589
0.45,1.225,-0.021457892
0.46,1.225,-0.014704247
0.47000000000000003,1.225,-0.010021272
0.48,1.225,-0.0069895163
0.49,1.225,-0.0052977684
0.5,1.225,-0.004755328
0.51,1.225,-0.0052977684
0.52,1.225,-0.0069895163
0.53,1.225,-0.010021272
0.54,1.225,-0.014704247
0.55,1.225,-0.021457892
0.56,1.225,-0.030786589
0.5700000000000001,1.225,-0.043246936
0.58,1.225,-0.05939698
0.59,1.225,-0.07973592
0.6,1.225,-0.10462756
0.61,1.225,-0.13422136
0.62,1.225,-0.16837552
0.63,1.225,-0.20659724
0.64,1.225,-0.2480059
0.65,1.225,-0.2913351
0.66,1.225,-0.33497837
0.67,1.225,-0.37707636
0.68,1.225,-0.41564652
0.6900000000000001,1.225,-0.44873688
0.7000000000000001,1.225,-0.47459197
0.71,1.225,-0.49180764
0.72,1.225,-0.49945956
0.73,1.225,-0.4971826
0.74,1.225,-0.48520043
0.75,1.225,-0.46429324
0.76,1.225,-0.43571666
0.77,1.225,-0.40107828
0.78,1.225,-0.36219156
0.79,1.225,-0.3209227
0.8,1.225,-0.27905068
0.81,1.225,-0.23815049
0.8200000000000001,1.225,-0.19951248
0.8300000000000001,1.225,-0.16409686
0.84,1.225,-0.13252689
0.85,1.225,-0.10510906
0.86,1.225,-0.08187804
0.87,1.225,-0.06265295
0.88,1.225,-0.04709953
0.89,1.225,-0.03478939
0.9,1.225,-0.025251027
0.91,1.225,-0.018011432
0.92,1.225,-0.012626151
0.93,1.225,-0.008697495
0.9400000000000001,1.225,-0.0058840886
0.9500000000000001,1.225,-0.0039032528
0.96,1.225,-0.0025268747
0.97,1.225,-0.001575019
0.98,1.225,-0.0009076686
0.99,1.225,-0.00041292585
1.0,1.225,0.0

0.0,1.23,0.0
0.01,1.23,-0.00051956595
0.02,1.23,-0.0011377002
0.03,1.23,-0.0019627654
0.04,1.23,-0.00312689
0.05,1.23,-0.0047924086
0.06,1.23,-0.0071655777
0.07,1.23,-0.010502593
0.08,1.23,-0.015116397
0.09,1.23,-0.02137792
0.1,1.23,-0.029710336
0.11,1.23,-0.040575054
0.12,1.23,-0.054449074
0.13,1.23,-0.07178797
0.14,1.23,-0.09298008
0.15,1.23,-0.11829056
0.16,1.23,-0.14780034
0.17,1.23,-0.18134537
0.18,1.23,-0.21846578
0.19,1.23,-0.25837076
0.2,1.23,-0.299933
0.21,1.23,-0.3417121
0.22,1.23,-0.38201937
0.23,1.23,-0.41901615
0.24,1.23,-0.45084435
0.25,1.23,-0.475774
0.26,1.23,-0.49235585
0.27,1.23,-0.49955836
0.28,1.23,-0.49687135
0.29,1.23,-0.48436445
0.3,1.23,-0.46268874
0.31,1.23,-0.43302068
0.32,1.23,-0.39695802
0.33,1.23,-0.3563745
0.34,1.23,-0.31325853
0.35000000000000003,1.23,-0.26954886
0.36,1.23,-0.22699335
0.37,1.23,-0.18703717
0.38,1.23,-0.15075715
0.39,1.23,-0.11883849
0.4,1.23,-0.09159163
0.41000000000000003,1.23,-0.069003314
0.42,1.23,-0.050805666
0.43,1.23,-0.03655478
0.44,1.23,-0.025708081
0.45,1.23,-0.017693993
0.46,1.23,-0.01196501
0.47000000000000003,1.23,-0.008038622
0.48,1.23,-0.0055218055
0.49,1.23,-0.004128035
0.5,1.23,-0.003682855
0.51,1.23,-0.004128035
0.52,1.23,-0.0055218055
0.53,1.23,-0.008038622
0.54,1.23,-0.01196501
0.55,1.23,-0.017693993
0.56,1.23,-0.025708081
0.5700000000000001,1.23,-0.03655478
0.58,1.23,-0.050805666
0.59,1.23,-0.069003314
0.6,1.23,-0.09159163
0.61,1.23,-0.11883849
0.62,1.23,-0.15075715
0.63,1.23,-0.18703717
0.64,1.23,-0.22699335
0.65,1.23,-0.26954886
0.66,1.23,-0.31325853
0.67,1.23,-0.3563745
0.68,1.23,-0.39695802
0.6900000000000001,1.23,-0.43302068
0.7000000000000001,1.23,-0.46268874
0.71,1.23,-0.48436445
0.72,1.23,-0.49687135
0.73,1.23,-0.49955836
0.74,1.23,-0.49235585
0.75,1.23,-0.475774
0.76,1.23,-0.45084435
0.77,1.23,-0.41901615
0.78,1.23,-0.38201937
0.79,1.23,-0.3417121
0.8,1.23,-0.299933
0.81,1.23,-0.25837076
0.8200000000000001,1.23,-0.21846578
0.8300000000000001,1.23,-0.18134537
0.84,1.23,-0.14780034
0.85,1.23,-0.11829056
0.86,1.23,-0.09298008
0.87,1.23,-0.07178797
0.88,1.23,-0.054449074
0.89,1.23,-0.040575054
0.9,1.23,-0.029710336
0.91,1.23,-0.02137792
0.92,1.23,-0.015116397
0.93,1.23,-0.010502593
0.9400000000000001,1.23,-0.0071655777
0.9500000000000001,1.23,-0.0047924086
0.96,1.23,-0.00312689
0.97,1.23,-0.0019627654
0.98,1.23,-0.0011377002
0.99,1.23,-0.00051956595
1.0,1.23,0.0

0.0,1.235,0.0
0.01,1.235,-0.00065084815
0.02,1.235,-0.0014194645
0.03,1.235,-0.0024352768
0.04,1.235,-0.0038522535
0.05,1.235,-0.005858477
0.06,1.235,-0.008688028
0.07,1.235,-0.012626888
0.08,1.235,-0.018018574
0.09,1.235,-0.025262129
0.1,1.235,-0.03480272
0.11,1.235,-0.047113042
0.12,1.235,-0.06266484
0.13,1.235,-0.08188629
0.14,1.235,-0.1051117
0.15,1.235,-0.13252188
0.16,1.235,-0.1640826
0.17,1.235,-0.19948773
0.18,1.235,-0.23811522
0.19,1.235,-0.27900535
0.2,1.235,-0.3208695
0.21,1.235,-0.3621335
0.22,1.235,-0.40101954
0.23,1.235,-0.43566185
0.24,1.235,-0.4642474
0.25,1.235,-0.4851678
0.26,1.235,-0.49716645
0.27,1.235,-0.4994617
0.28,1.235,-0.49182817
0.29,1.235,-0.47462907
0.3,1.235,-0.44878742
0.31,1.235,-0.41570583
0.32,1.235,-0.37713933
0.33,1.235,-0.33503953
0.34,1.235,-0.29139027
0.35000000000000003,1.235,-0.24805115
0.36,1.235,-0.20663063
0.37,1.235,-0.16839615
0.38,1.235,-0.13422912
0.39,1.235,-0.10462356
0.4,1.235,-0.07972033
0.41000000000000003,1.235,-0.059368372
0.42,1.235,-0.043201044
0.43,1.235,-0.03071367
0.44,1.235,-0.021337727
0.45,1.235,-0.0145013705
0.46,1.235,-0.009676422
0.47000000000000003,1.235,-0.006408365
0.48,1.235,-0.0043348563
0.49,1.235,-0.0031954497
0.5,1.235,-0.0028329722
0.51,1.235,-0.0031954497
0.52,1.235,-0.0043348563
0.53,1.235,-0.006408365
0.54,1.235,-0.009676422
0.55,1.235,-0.0145013705
0.56,1.235,-0.021337727
0.5700000000000001,1.235,-0.03071367
0.58,1.235,-0.043201044
0.59,1.235,-0.059368372
0.6,1.235,-0.07972033
0.61,1.235,-0.10462356
0.62,1.235,-0.13422912
0.63,1.235,-0.16839615
0.64,1.235,-0.20663063
0.65,1.235,-0.24805115
0.66,1.235,-0.29139027
0.67,1.235,-0.33503953
0.68,1.235,-0.37713933
0.6900000000000001,1.235,-0.41570583
0.7000000000000001,1.235,-0.44878742
0.71,1.235,-0.47462907
0.72,1.235,-0.49182817
0.73,1.235,-0.4994617
0.74,1.235,-0.49716645
0.75,1.235,-0.4851678
0.76,1.235,-0.4642474
0.77,1.235,-0.43566185
0.78,1.235,-0.40101954
0.79,1.235,-0.3621335
0.8,1.235,-0.3208695
0.81,1.235,-0.27900535
0.8200000000000001,1.235,-0.23811522
0.8300000000000001,1.235,-0.19948773
0.84,1.235,-0.1640826
0.85,1.235,-0.13252188
0.86,1.235,-0.1051117
0.87,1.235,-0.08188629
0.88,1.235,-0.06266484
0.89,1.235,-0.047113042
0.9,1.235,-0.03480272
0.91,1.235,-0.025262129
0.92,1.235,-0.018018574
0.93,1.235,-0.012626888
0.9400000000000001,1.235,-0.008688028
0.9500000000000001,1.235,-0.005858477
0.96,1.235,-0.0038522535
0.97,1.235,-0.0024352768
0.98,1.235,-0.0014194645
0.99,1.235,-0.00065084815
1.0,1.235,0.0

0.0,1.24,0.0
0.01,1.24,-0.00081157236
0.02,1.24,-0.0017630279
0.03,1.24,-0.0030080792
0.04,1.24,-0.0047249286
0.05,1.24,-0.0071303775
0.06,1.24,-0.010487806
0.07,1.24,-0.01511439
0.08,1.24,-0.021383718
0.09,1.24,-0.029720597
0.1,1.24,-0.040587537
0.11,1.24,-0.0544614
0.12,1.24,-0.07179801
0.13,1.24,-0.0929856
0.14,1.24,-0.11828952
0.15,1.24,-0.14779083
0.16,1.24,-0.18132597
0.17,1.24,-0.21843569
0.18,1.24,-0.25833032
0.19,1.24,-0.29988346
0.2,1.24,-0.341656
0.21,1.24,-0.38196042
0.22,1.24,-0.41895878
0.23,1.24,-0.45079336
0.24,1.24,-0.47573417
0.25,1.24,-0.49233118
0.26,1.24,-0.4995512
0.27,1.24,-0.49688286
0.28,1.24,-0.48439363
0.29,1.24,-0.46273306
0.3,1.24,-0.4330761
0.31,1.24,-0.39701977
0.32,1.24,-0.3564373
0.33,1.24,-0.31331718
0.34,1.24,-0.26959956
0.35000000000000003,1.24,-0.2270331
0.36,1.24,-0.18706442
0.37,1.24,-0.15077199
0.38,1.24,-0.11884146
0.39,1.24,-0.09158422
0.4,1.24,-0.068986855
0.41000000000000003,1.24,-0.05077959
0.42,1.24,-0.036516413
0.43,1.24,-0.025650416
0.44,1.24,-0.017602269
0.45,1.24,-0.0118116
0.46,1.24,-0.0077770567
0.47000000000000003,1.24,-0.005076745
0.48,1.24,-0.0033814325
0.49,1.24,-0.0024570965
0.5,1.24,-0.002164328
0.51,1.24,-0.0024570965
0.52,1.24,-0.0033814325
0.53,1.24,-0.005076745
0.54,1.24,-0.0077770567
0.55,1.24,-0.0118116
0.56,1.24,-0.017602269
0.5700000000000001,1.24,-0.025650416
0.58,1.24,-0.036516413
0.59,1.24,-0.05077959
0.6,1.24,-0.068986855
0.61,1.24,-0.09158422
0.62,1.24,-0.11884146
0.63,1.24,-0.15077199
0.64,1.24,-0.18706442
0.65,1.24,-0.2270331
0.66,1.24,-0.26959956
0.67,1.24,-0.31331718
0.68,1.24,-0.3564373
0.6900000000000001,1.24,-0.39701977
0.7000000000000001,1.24,-0.4330761
0.71,1.24,-0.46273306
0.72,1.24,-0.48439363
0.73,1.24,-0.49688286
0.74,1.24,-0.4995512
0.75,1.24,-0.49233118
0.76,1.24,-0.47573417
0.77,1.24,-0.45079336
0.78,1.24,-0.41895878
0.79,1.24,-0.38196042
0.8,1.24,-0.341656
0.81,1.24,-0.29988346
0.8200000000000001,1.24,-0.25833032
0.8300000000000001,1.24,-0.21843569
0.84,1.24,-0.18132597
0.85,1.24,-0.14779083
0.86,1.24,-0.11828952
0.87,1.24,-0.0929856
0.88,1.24,-0.07179801
0.89,1.24,-0.0544614
0.9,1.24,-0.040587537
0.91,1.24,-0.029720597
0.92,1.24,-0.021383718
0.93,1.24,-0.01511439
0.9400000000000001,1.24,-0.010487806
0.9500000000000001,1.24,-0.0071303775
0.96,1.24,-0.0047249286
0.97,1.24,-0.0030080792
0.98,1.24,-0.0017630279
0.99,1.24,-0.00081157236
1.0,1.24,0.0

0.0,1.245,0.0
0.01,1.245,-0.0010072674
0.02,1.245,-0.0021799903
0.03,1.245,-0.0036988312
0.04,1.245,-0.005769754
0.05,1.245,-0.008640273
0.06,1.245,-0.012604873
0.07,1.245,-0.018012578
0.08,1.245,-0.02526575
0.09,1.245,-0.034811582
0.1,1.245,-0.047124084
0.11,1.245,-0.062675446
0.12,1.245,-0.081893936
0.13,1.245,-0.10511399
0.14,1.245,-0.13251668
0.15,1.245,-0.16406825
0.16,1.245,-0.19946298
0.17,1.245,-0.23807988
0.18,1.245,-0.27896005
0.19,1.245,-0.3208164
0.2,1.245,-0.36207545
0.21,1.245,-0.40096083
0.22,1.245,-0.43560708
0.23,1.245,-0.46420142
0.24,1.245,-0.485135
0.25,1.245,-0.4971503
0.26,1.245,-0.49946386
0.27,1.245,-0.4918488
0.28,1.245,-0.47466624
0.29,1.245,-0.44883794
0.3,1.245,-0.41576496
0.31,1.245,-0.37720218
0.32,1.245,-0.33510086
0.33,1.245,-0.29144546
0.34,1.245,-0.24809663
0.35000000000000003,1.245,-0.20666447
0.36,1.245,-0.16841727
0.37,1.245,-0.13423832
0.38,1.245,-0.10462212
0.39,1.245,-0.07970984
0.4,1.245,-0.059350908
0.41000000000000003,1.245,-0.043176826
0.42,1.245,-0.030681077
0.43,1.245,-0.021291625
0.44,1.245,-0.01443118
0.45,1.245,-0.009560862
0.46,1.245,-0.006211249
0.47000000000000003,1.245,-0.003996375
0.48,1.245,-0.002620753
0.49,1.245,-0.001876635
0.5,1.245,-0.0016420681
0.51,1.245,-0.001876635
0.52,1.245,-0.002620753
0.53,1.245,-0.003996375
0.54,1.245,-0.006211249
0.55,1.245,-0.009560862
0.56,1.245,-0.01443118
0.5700000000000001,1.245,-0.021291625
0.58,1.245,-0.030681077
0.59,1.245,-0.043176826
0.6,1.245,-0.059350908
0.61,1.245,-0.07970984
0.62,1.245,-0.10462212
0.63,1.245,-0.13423832
0.64,1.245,-0.16841727
0.65,1.245,-0.20666447
0.66,1.245,-0.24809663
0.67,1.245,-0.29144546
0.68,1.245,-0.33510086
0.6900000000000001,1.245,-0.37720218
0.7000000000000001,1.245,-0.41576496
0.71,1.245,-0.44883794
0.72,1.245,-0.47466624
0.73,1.245,-0.4918488
0.74,1.245,-0.49946386
0.75,1.245,-0.4971503
0.76,1.245,-0.485135
0.77,1.245,-0.46420142
0.78,1.245,-0.43560708
0.79,1.245,-0.40096083
0.8,1.245,-0.36207545
0.81,1.245,-0.3208164
0.8200000000000001,1.245,-0.27896005
0.8300000000000001,1.245,-0.23807988
0.84,1.245,-0.19946298
0.85,1.245,-0.16406825
0.86,1.245,-0.13251668
0.87,1.245,-0.10511399
0.88,1.245,-0.081893936
0.89,1.245,-0.062675446
0.9,1.245,-0.047124084
0.91,1.245,-0.034811582
0.92,1.245,-0.02526575
0.93,1.245,-0.018012578
0.9400000000000001,1.245,-0.012604873
0.9500000000000001,1.245,-0.008640273
0.96,1.245,-0.005769754
0.97,1.245,-0.0036988312
0.98,1.245,-0.0021799903
0.99,1.245,-0.0010072674
1.0,1.245,0.0

0.0,1.25,0.0
0.01,1.25,-0.0012443262
0.02,1.25,-0.0026834821
0.03,1.25,-0.0045276037
0.04,1.25,-0.007014478
0.05,1.25,-0.010423688
0.06,1.25,-0.015082716
0.07,1.25,-0.021372132
0.08,1.25,-0.029720947
0.09,1.25,-0.040594235
0.1,1.25,-0.054470345
0.11,1.25,-0.071806274
0.12,1.25,-0.09299025
0.13,1.25,-0.11828804
0.14,1.25,-0.14778106
0.15,1.25,-0.18130645
0.16,1.25,-0.21840553
0.17,1.25,-0.25828987
0.18,1.25,-0.29983383
0.19,1.25,-0.34160003
0.2,1.25,-0.38190147
0.21,1.25,-0.41890144
0.22,1.25,-0.4507424
0.23,1.25,-0.47569427
0.24,1.25,-0.49230626
0.25,1.25,-0.499544
0.26,1.25,-0.49689436
0.27,1.25,-0.48442286
0.28,1.25,-0.4627774
0.29,1.25,-0.43313164
0.3,1.25,-0.39708135
0.31,1.25,-0.35649994
0.32,1.25,-0.3133759
0.33,1.25,-0.2696504
0.34,1.25,-0.22707286
0.35000000000000003,1.25,-0.1870921
0.36,1.25,-0.15078719
0.37,1.25,-0.118845336
0.38,1.25,-0.09157876
0.39,1.25,-0.0689738
0.4,1.25,-0.050761174
0.41000000000000003,1.25,-0.036493648
0.42,1.25,-0.025622316
0.43,1.25,-0.017565086
0.44,1.25,-0.011757623
0.45,1.25,-0.0076902993
0.46,1.25,-0.0049291262
0.47000000000000003,1.25,-0.0031258177
0.48,1.25,-0.0020179495
0.49,1.25,-0.0014235612
0.5,1.25,-0.0012370917
0.51,1.25,-0.0014235612
0.52,1.25,-0.0020179495
0.53,1.25,-0.0031258177
0.54,1.25,-0.0049291262
0.55,1.25,-0.0076902993
0.56,1.25,-0.011757623
0.5700000000000001,1.25,-0.017565086
0.58,1.25,-0.025622316
0.59,1.25,-0.036493648
0.6,1.25,-0.050761174
0.61,1.25,-0.0689738
0.62,1.25,-0.09157876
0.63,1.25,-0.118845336
0.64,1.25,-0.15078719
0.65,1.25,-0.1870921
0.66,1.25,-0.22707286
0.67,1.25,-0.2696504
0.68,1.25,-0.3133759
0.6900000000000001,1.25,-0.35649994
0.7000000000000001,1.25,-0.39708135
0.71,1.25,-0.43313164
0.72,1.25,-0.4627774
0.73,1.25,-0.48442286
0.74,1.25,-0.49689436
0.75,1.25,-0.499544
0.76,1.25,-0.49230626
0.77,1.25,-0.47569427
0.78,1.25,-0.4507424
0.79,1.25,-0.41890144
0.8,1.25,-0.38190147
0.81,1.25,-0.34160003
0.8200000000000001,1.25,-0.29983383
0.8300000000000001,1.25,-0.25828987
0.84,1.25,-0.21840553
0.85,1.25,-0.18130645
0.86,1.25,-0.14778106
0.87,1.25,-0.11828804
0.88,1.25,-0.09299025
0.89,1.25,-0.071806274
0.9,1.25,-0.054470345
0.91,1.25,-0.040594235
0.92,1.25,-0.029720947
0.93,1.25,-0.021372132
0.9400000000000001,1.25,-0.015082716
0.9500000000000001,1.25,-0.010423688
0.96,1.25,-0.007014478
0.97,1.25,-0.0045276037
0.98,1.25,-0.0026834821
0.99,1.25,-0.0012443262
1.0,1.25,0.0

0.0,1.2550000000000001,0.0
0.01,1.2550000000000001,-0.0015300926
0.02,1.2550000000000001,-0.0032882155
0.03,1.2550000000000001,-0.0055170646
0.04,1.2550000000000001,-0.008489787
0.05,1.2550000000000001,-0.012519558
0.06,1.2550000000000001,-0.017968157
0.07,1.2550000000000001,-0.025246536
0.08,1.2550000000000001,-0.03480726
0.09,1.2550000000000001,-0.047127593
0.1,1.2550000000000001,-0.06268156
0.11,1.2550000000000001,-0.081899114
0.12,1.2550000000000001,-0.10511502
0.13,1.2550000000000001,-0.1325109
0.14,1.2550000000000001,-0.16405353
0.15,1.2550000000000001,-0.19943808
0.16,1.2550000000000001,-0.2380444
0.17,1.2550000000000001,-0.27891478
0.18,1.2550000000000001,-0.32076317
0.19,1.2550000000000001,-0.36201745
0.2,1.2550000000000001,-0.40090215
0.21,1.2550000000000001,-0.4355523
0.22,1.2550000000000001,-0.46415547
0.23,1.2550000000000001,-0.48510215
0.24,1.2550000000000001,-0.49713397
0.25,1.2550000000000001,-0.49946585
0.26,1.2550000000000001,-0.4918694
0.27,1.2550000000000001,-0.47470343
0.28,1.2550000000000001,-0.4488885
0.29,1.2550000000000001,-0.4158242
0.3,1.2550000000000001,-0.37726498
0.31,1.2550000000000001,-0.33516204
0.32,1.2550000000000001,-0.29150057
0.33,1.2550000000000001,-0.24814233
0.34,1.2550000000000001,-0.2066983
0.35000000000000003,1.2550000000000001,-0.16843869
0.36,1.2550000000000001,-0.13424787
0.37,1.2550000000000001,-0.10462117
0.38,1.2550000000000001,-0.079700805
0.39,1.2550000000000001,-0.059335846
0.4,1.2550000000000001,-0.043157715
0.41000000000000003,1.2550000000000001,-0.030659517
0.42,1.2550000000000001,-0.021267079
0.43,1.2550000000000001,-0.01440099
0.44,1.2550000000000001,-0.009519101
0.45,1.2550000000000001,-0.0061462745
0.46,1.2550000000000001,-0.0038864692
0.47000000000000003,1.2550000000000001,-0.0024291207
0.48,1.2550000000000001,-0.0015435161
0.49,1.2550000000000001,-0.0010724672
0.5,1.2550000000000001,-0.00092535006
0.51,1.2550000000000001,-0.0010724672
0.52,1.2550000000000001,-0.0015435161
0.53,1.2550000000000001,-0.0024291207
0.54,1.2550000000000001,-0.0038864692
0.55,1.2550000000000001,-0.0061462745
0.56,1.2550000000000001,-0.009519101
0.5700000000000001,1.2550000000000001,-0.01440099
0.58,1.2550000000000001,-0.021267079
0.59,1.2550000000000001,-0.030659517
0.6,1.2550000000000001,-0.043157715
0.61,1.2550000000000001,-0.059335846
0.62,1.2550000000000001,-0.079700805
0.63,1.2550000000000001,-0.10462117
0.64,1.2550000000000001,-0.13424787
0.65,1.2550000000000001,-0.16843869
0.66,1.2550000000000001,-0.2066983
0.67,1.2550000000000001,-0.24814233
0.68,1.2550000000000001,-0.29150057
0.6900000000000001,1.2550000000000001,-0.33516204
0.7000000000000001,1.2550000000000001,-0.37726498
0.71,1.2550000000000001,-0.4158242
0.72,1.2550000000000001,-0.4488885
0.73,1.2550000000000001,-0.47470343
0.74,1.2550000000000001,-0.4918694
0.75,1.2550000000000001,-0.49946585
0.76,1.2550000000000001,-0.49713397
0.77,1.2550000000000001,-0.48510215
0.78,1.2550000000000001,-0.46415547
0.79,1.2550000000000001,-0.4355523
0.8,1.2550000000000001,-0.40090215
0.81,1.2550000000000001,-0.36201745
0.8200000000000001,1.2550000000000001,-0.32076317
0.8300000000000001,1.2550000000000001,-0.27891478
0.84,1.2550000000000001,-0.2380444
0.85,1.2550000000000001,-0.19943808
0.86,1.2550000000000001,-0.16405353
0.87,1.2550000000000001,-0.1325109
0.88,1.2550000000000001,-0.10511502
0.89,1.2550000000000001,-0.081899114
0.9,1.2550000000000001,-0.06268156
0.91,1.2550000000000001,-0.047127593
0.92,1.2550000000000001,-0.03480726
0.93,1.2550000000000001,-0.025246536
0.9400000000000001,1.2550000000000001,-0.017968157
0.9500000000000001,1.2550000000000001,-0.012519558
0.96,1.2550000000000001,-0.008489787
0.97,1.2550000000000001,-0.0055170646
0.98,1.2550000000000001,-0.0032882155
0.99,1.2550000000000001,-0.0015300926
1.0,1.2550000000000001,0.0

0.0,1.26,0.0
0.01,1.26,-0.0018728664
0.02,1.26,-0.0040106303
0.03,1.26,-0.006692494
0.04,1.26,-0.0102293575
0.05,1.26,-0.014970135
0.06,1.26,-0.021311043
0.07,1.26,-0.029691529
0.08,1.26,-0.040583476
0.09,1.26,-0.05446936
0.1,1.26,-0.07180867
0.11,1.26,-0.09299154
0.12,1.26,-0.11828478
0.13,1.26,-0.14777045
0.14,1.26,-0.18128648
0.15,1.26,-0.21837515
0.16,1.26,-0.25824928
0.17,1.26,-0.29978418
0.18,1.26,-0.34154397
0.19,1.26,-0.3818425
0.2,1.26,-0.4188442
0.21,1.26,-0.4506914
0.22,1.26,-0.4756544
0.23,1.26,-0.49228132
0.24,1.26,-0.4995367
0.25,1.26,-0.49690562
0.26,1.26,-0.48445204
0.27,1.26,-0.46282175
0.28,1.26,-0.43318725
0.29,1.26,-0.39714307
0.3,1.26,-0.35656267
0.31,1.26,-0.3134345
0.32,1.26,-0.26970106
0.33,1.26,-0.22711281
0.34,1.26,-0.18711984
0.35000000000000003,1.26,-0.15080248
0.36,1.26,-0.118849576
0.37,1.26,-0.09157359
0.38,1.26,-0.0689617
0.39,1.26,-0.0507446
0.4,1.26,-0.03647424
0.41000000000000003,1.26,-0.025601828
0.42,1.26,-0.01754343
0.43,1.26,-0.011732942
0.44,1.26,-0.0076578436
0.45,1.26,-0.004880505
0.46,1.26,-0.0030444262
0.47000000000000003,1.26,-0.0018753594
0.48,1.26,-0.0011727216
0.49,1.26,-0.0008023561
0.5,1.26,-0.00068716693
0.51,1.26,-0.0008023561
0.52,1.26,-0.0011727216
0.53,1.26,-0.0018753594
0.54,1.26,-0.0030444262
0.55,1.26,-0.004880505
0.56,1.26,-0.0076578436
0.5700000000000001,1.26,-0.011732942
0.58,1.26,-0.01754343
0.59,1.26,-0.025601828
0.6,1.26,-0.03647424
0.61,1.26,-0.0507446
0.62,1.26,-0.0689617
0.63,1.26,-0.09157359
0.64,1.26,-0.118849576
0.65,1.26,-0.15080248
0.66,1.26,-0.18711984
0.67,1.26,-0.22711281
0.68,1.26,-0.26970106
0.6900000000000001,1.26,-0.3134345
0.7000000000000001,1.26,-0.35656267
0.71,1.26,-0.39714307
0.72,1.26,-0.43318725
0.73,1.26,-0.46282175
0.74,1.26,-0.48445204
0.75,1.26,-0.49690562
0.76,1.26,-0.4995367
0.77,1.26,-0.49228132
0.78,1.26,-0.4756544
0.79,1.26,-0.4506914
0.8,1.26,-0.4188442
0.81,1.26,-0.3818425
0.8200000000000001,1.26,-0.34154397
0.8300000000000001,1.26,-0.29978418
0.84,1.26,-0.25824928
0.85,1.26,-0.21837515
0.86,1.26,-0.18128648
0.87,1.26,-0.14777045
0.88,1.26,-0.11828478
0.89,1.26,-0.09299154
0.9,1.26,-0.07180867
0.91,1.26,-0.05446936
0.92,1.26,-0.040583476
0.93,1.26,-0.029691529
0.9400000000000001,1.26,-0.021311043
0.9500000000000001,1.26,-0.014970135
